"SampleID","BirdID","Isolator","DPI","BodySite","Infection","BodySiteInf","BodyWt_g","SizeStd_BursaWt","Sex","Age_days","ratio_16s","EID50.mL","HI","UT_IFN.a","UT_IFN.b","UT_IFN.g","UT_IFN.l","UT_IL.6","UT_OAS","UT_Mx","UT_LITAF","CT_IFN.g","CT_IFN.l","CT_OAS","CT_Mx","CT_IL4","CT_IL5","CT_IL6","CT_IL10","CT_IL12","CT_LITAF","DateCollected","DateProcessed","DateExtracted","Extractor","NanoDrop","DNA.uL","Buffer.uL","Conc_ng.uL","Copies_16s"
"cLL416","220",1,"14DPC","LRT","Mock","LRT_Mock",695,1.749064748,"M",32,1.674193548,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",31,20,0,31,1038
"cLL417","221",1,"14DPC","LRT","Mock","LRT_Mock",839,1.238617402,"M",32,5.763888889,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",10.8,20,0,10.8,1245
"cLL418","222",1,"14DPC","LRT","Mock","LRT_Mock",512,1.571875,"F",32,15.95,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",1,20,0,1,319
"cLL419","223",1,"14DPC","LRT","Mock","LRT_Mock",793,1.508575032,"M",32,7.47080292,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",13.7,20,0,13.7,2047
"cLL420","224",1,"14DPC","LRT","Mock","LRT_Mock",605,1.836694215,"F",32,13.25925926,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",2.7,20,0,2.7,716
"cLL421","225",2,"14DPC","LRT","Mock","LRT_Mock",858,1.088927739,"M",32,2.964412811,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",28.1,20,0,28.1,1666
"cLL422","226",2,"14DPC","LRT","Mock","LRT_Mock",639,1.531298905,"M",32,4.182051282,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",19.5,20,0,19.5,1631
"cLL423","227",2,"14DPC","LRT","Mock","LRT_Mock",566,1.624381625,"F",32,3.768595041,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",12.1,20,0,12.1,912
"cLL424","228",2,"14DPC","LRT","Mock","LRT_Mock",540,1.716111111,"F",32,13.33796296,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",10.8,20,0,10.8,2881
"cLL425","229",2,"14DPC","LRT","Mock","LRT_Mock",655,1.907022901,"M",32,0.78125,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",1.6,20,0,1.6,25
"cLL426","230",2,"14DPC","LRT","Mock","LRT_Mock",515,1.691262136,"F",32,15.7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",3,20,0,3,942
"cLL427","231",2,"14DPC","LRT","Mock","LRT_Mock",701,1.816975749,"M",32,5.399328859,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",14.9,20,0,14.9,1609
"cLL428","232",2,"14DPC","LRT","Mock","LRT_Mock",654,1.732874618,"M",32,3.557692308,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/7/2019","K. Taylor",15.6,20,0,15.6,1110
"cLL429","249",3,"14DPC","LRT","CKPA","LRT_CKPA",483,1.2126294,"F",32,0.867753623,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/9/2019","K. Taylor",55.2,20,0,55.2,958
"cLL430","255",3,"14DPC","LRT","CKPA","LRT_CKPA",570,1.501929825,"F",32,4.619918699,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/9/2019","K. Taylor",24.6,20,0,24.6,2273
"cLL431","304",3,"14DPC","LRT","CKPA","LRT_CKPA",607,1.225205931,"F",32,3702.46833,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/9/2019","K. Taylor",52.1,20,0,52.1,3857972
"cLL432","299",3,"14DPC","LRT","CKPA","LRT_CKPA",572,1.38986014,"F",32,2.482142857,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/9/2019","K. Taylor",2.8,20,0,2.8,139
"cLL433","303",3,"14DPC","LRT","CKPA","LRT_CKPA",594,1.515319865,"M",32,1.196917808,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/9/2019","K. Taylor",58.4,20,0,58.4,1398
"cLL434","258",4,"14DPC","LRT","CKPA","LRT_CKPA",698,1.528653295,"F",32,2.8625,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/9/2019","K. Taylor",12,20,0,12,687
"cLL435","260",4,"14DPC","LRT","CKPA","LRT_CKPA",579,1.297927461,"M",32,6.65,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/9/2019","K. Taylor",7,20,0,7,931
"cLL436","262",4,"14DPC","LRT","CKPA","LRT_CKPA",578,1.566955017,"F",32,0.771056662,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/9/2019","K. Taylor",65.3,20,0,65.3,1007
"cLL437","305",4,"14DPC","LRT","CKPA","LRT_CKPA",554,1.161913357,"M",32,0.071428571,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/9/2019","K. Taylor",0.7,20,0,0.7,1
"cLL438","306",4,"13DPC","LRT","CKPA","LRT_CKPA",643,1.547122862,"M",32,3.169745958,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/9/2019","K. Taylor",43.3,20,0,43.3,2745
"cLL439","307",4,"14DPC","LRT","CKPA","LRT_CKPA",605,1.141983471,"F",32,17.19512195,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/9/2019","K. Taylor",8.2,20,0,8.2,2820
"cLL440","281",5,"14DPC","LRT","TKMN","LRT_TKMN",613,1.733278956,"M",32,0.932692308,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",5.2,20,0,5.2,97
"cLL441","282",5,"14DPC","LRT","TKMN","LRT_TKMN",524,1.173091603,"F",32,1.136363636,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",1.1,20,0,1.1,25
"cLL442","283",5,"14DPC","LRT","TKMN","LRT_TKMN",551,1.279310345,"F",32,2.614035088,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",17.1,20,0,17.1,894
"cLL443","284",5,"14DPC","LRT","TKMN","LRT_TKMN",764,1.468717277,"M",32,3.061594203,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",13.8,20,0,13.8,845
"cLL444","285",5,"14DPC","LRT","TKMN","LRT_TKMN",689,1.608708273,"M",32,2.824561404,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",5.7,20,0,5.7,322
"cLL445","286",5,"14DPC","LRT","TKMN","LRT_TKMN",490,1.466122449,"M",32,0.2005,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",119.4,17,3,100,401
"cLL446","287",5,"14DPC","LRT","TKMN","LRT_TKMN",721,1.910263523,"M",32,5.758865248,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",14.1,20,0,14.1,1624
"cLL447","288",5,"14DPC","LRT","TKMN","LRT_TKMN",380,0.984736842,"F",32,2.836619718,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",35.5,20,0,35.5,2014
"cLL448","289",6,"14DPC","LRT","TKMN","LRT_TKMN",418,0.7284689,"F",32,0.674259681,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",43.9,20,0,43.9,592
"cLL449","290",6,"14DPC","LRT","TKMN","LRT_TKMN",587,1.38483816,"F",32,5.74789916,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",11.9,20,0,11.9,1368
"cLL450","291",6,"14DPC","LRT","TKMN","LRT_TKMN",410,1.293902439,"F",32,1.350847458,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",29.5,20,0,29.5,797
"cLL451","292",6,"14DPC","LRT","TKMN","LRT_TKMN",515,1.09223301,"M",32,7.808962264,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",21.2,20,0,21.2,3311
"cLL452","293",6,"14DPC","LRT","TKMN","LRT_TKMN",708,1.85720339,"M",32,3.155172414,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",26.1,20,0,26.1,1647
"cLL453","294",6,"14DPC","LRT","TKMN","LRT_TKMN",676,1.653106509,"M",32,5.575675676,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",18.5,20,0,18.5,2063
"cLL454","295",6,"14DPC","LRT","TKMN","LRT_TKMN",638,1.551253918,"M",32,2.526515152,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",13.2,20,0,13.2,667
"cLL455","296",6,"14DPC","LRT","TKMN","LRT_TKMN",600,1.070833333,"M",32,4.015151515,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/18/2018","1/8/2019","K. Taylor",9.9,20,0,9.9,795
"cN001",NA,NA,NA,"CEC","NEG","CEC_NEG",NA,NA,NA,NA,0.64516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/26/2018","H. Ji",3.1,20,0,3.1,40
"cN002",NA,NA,NA,"ILE","NEG","ILE_NEG",NA,NA,NA,NA,0.008426966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/30/2018","H. Ji",17.8,20,0,17.8,3
"cN003",NA,NA,NA,"ILE","NEG","ILE_NEG",NA,NA,NA,NA,0.670454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/30/2018","H. Ji",4.4,20,0,4.4,59
"cN004",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,12.02272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/6/2018","H. Ji",2.2,20,0,2.2,529
"cN005",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,7.045454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/6/2018","H. Ji",3.3,20,0,3.3,465
"cN006",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,5.928571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/6/2018","H. Ji",2.8,20,0,2.8,332
"cN007",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,3.26875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/12/2018","H. Ji",16,20,0,16,1046
"cN008",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,10.57746479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/12/2018","H. Ji",7.1,20,0,7.1,1502
"cN009",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,30.42592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/12/2018","H. Ji",2.7,20,0,2.7,1643
"cN010",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,16.66049383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/12/2018","K. Taylor",8.1,20,0,8.1,2699
"cN011",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,37.70754717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/12/2018","K. Taylor",5.3,20,0,5.3,3997
"cN012",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,32.30612245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/12/2018","K. Taylor",4.9,20,0,4.9,3166
"cN013",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,17.61842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/13/2018","H. Ji",3.8,20,0,3.8,1339
"cN014",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,10.38541667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/13/2018","H. Ji",4.8,20,0,4.8,997
"cN015",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,9.177966102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/13/2018","H. Ji",5.9,20,0,5.9,1083
"cN016",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,4.238461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/14/2018","H. Ji",6.5,20,0,6.5,551
"cN017",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,34.59090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/14/2018","H. Ji",2.2,20,0,2.2,1522
"cN018",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,17.86184211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/14/2018","H. Ji",7.6,20,0,7.6,2715
"cN019",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,2.609090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/17/2018","H. Ji",11,20,0,11,574
"cN020",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,7.078947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/17/2018","H. Ji",1.9,20,0,1.9,269
"cN021",NA,NA,NA,"NAS","NEG","NAS_NEG",NA,NA,NA,NA,3.3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/17/2018","H. Ji",8,20,0,8,542
"cN022",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,7.938888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/18/2018","H. Ji",9,20,0,9,1429
"cN023",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,94.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/18/2018","H. Ji",2,20,0,2,3771
"cN024",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,63.47368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/18/2018","H. Ji",1.9,20,0,1.9,2412
"cN025",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,32.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/18/2018","K. Taylor",2.5,20,0,2.5,1603
"cN026",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,28.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/18/2018","K. Taylor",4.5,20,0,4.5,2580
"cN027",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,13.05172414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/18/2018","K. Taylor",2.9,20,0,2.9,757
"cN028",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,1.832844575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/19/2018","H. Ji",34.1,20,0,34.1,1250
"cN029",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,39.80392157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/19/2018","H. Ji",5.1,20,0,5.1,4060
"cN030",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,29.88333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/19/2018","H. Ji",3,20,0,3,1793
"cN031",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,44.35294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/19/2018","K. Taylor",3.4,20,0,3.4,3016
"cN032",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,43.55882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/19/2018","K. Taylor",3.4,20,0,3.4,2962
"cN033",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,62.45652174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/19/2018","K. Taylor",2.3,20,0,2.3,2873
"cN034",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,6.47826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/20/2018","H. Ji",20.7,20,0,20.7,2682
"cN035",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,90.05555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/20/2018","H. Ji",2.7,20,0,2.7,4863
"cN036",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,132.8846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/20/2018","H. Ji",1.3,20,0,1.3,3455
"cN037",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,74.76315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/20/2018","K. Taylor",1.9,20,0,1.9,2841
"cN038",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,86.42105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/20/2018","K. Taylor",1.9,20,0,1.9,3284
"cN039",NA,NA,NA,"TRA","NEG","TRA_NEG",NA,NA,NA,NA,134.1923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/20/2018","K. Taylor",2.6,20,0,2.6,6978
"cN040",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,56.89285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/7/2019","H. Ji",2.8,20,0,2.8,3186
"cN041",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,89.32692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/7/2019","H. Ji",2.6,20,0,2.6,4645
"cN042",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,15.12698413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/7/2019","H. Ji",12.6,20,0,12.6,3812
"cN043",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,144.8846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/7/2019","K. Taylor",1.3,20,0,1.3,3767
"cN044",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,8.555776892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/7/2019","K. Taylor",25.1,20,0,25.1,4295
"cN045",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,122.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/7/2019","K. Taylor",1.5,20,0,1.5,3663
"cN046",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,133.6538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/8/2019","H. Ji",1.3,20,0,1.3,3475
"cN047",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,76.34090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/8/2019","H. Ji",2.2,20,0,2.2,3359
"cN048",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,145.7307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/8/2019","H. Ji",1.3,20,0,1.3,3789
"cN049",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,29.19117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/8/2019","K. Taylor",3.4,20,0,3.4,1985
"cN050",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,16.02688172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/8/2019","K. Taylor",9.3,20,0,9.3,2981
"cN051",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,51.24137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/8/2019","K. Taylor",2.9,20,0,2.9,2972
"cN052",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,81.29166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/9/2019","H. Ji",2.4,20,0,2.4,3902
